replicate,step,q_before,trust_before,cooldown_before,risk_probability,acceptance_probability,A,Y,Z,used_surrogate,detected_failure,N,V,D,log_M,capped_bound
1,247,0.8,0.41500000000000026,0,0.95,0.41500000000000026,1,1,0,1,0,134,102,3,3.1524744858503193,98.94419681621441
2,247,0.5020000000000003,0.12400000000000003,0,0.6520000000000004,0.12400000000000003,0,0,0,0,0,73,43,6,-1.9532714246949983,73.0
3,247,0.6020000000000003,0.14400000000000004,0,0.7520000000000003,0.14400000000000004,0,0,0,0,0,103,69,5,0.07350140994126031,103.0
0,248,0.7980000000000012,0.2140000000000001,0,0.9480000000000012,0.2140000000000001,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,248,0.8,0.41700000000000026,0,0.95,0.41700000000000026,1,1,1,1,1,135,103,4,2.510620599677924,112.45760415017931
2,248,0.5060000000000003,0.12600000000000003,0,0.6560000000000004,0.12600000000000003,0,1,0,0,0,73,43,6,-1.9532714246949983,73.0
3,248,0.6060000000000003,0.14600000000000005,0,0.7560000000000003,0.14600000000000005,0,1,0,0,0,103,69,5,0.07350140994126031,103.0
0,249,0.8,0.2160000000000001,0,0.95,0.2160000000000001,0,1,1,0,0,70,42,5,-1.311417538522604,70.0
1,249,0.6100000000000001,0.11900000000000027,8,0.7600000000000001,0.05,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,249,0.5100000000000003,0.12800000000000003,0,0.6600000000000004,0.12800000000000003,0,1,0,0,0,73,43,6,-1.9532714246949983,73.0
3,249,0.6100000000000003,0.14800000000000005,0,0.7600000000000003,0.14800000000000005,0,1,0,0,0,103,69,5,0.07350140994126031,103.0
0,250,0.8,0.2180000000000001,0,0.95,0.2180000000000001,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,250,0.6140000000000001,0.12100000000000027,7,0.7640000000000001,0.05,0,0,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,250,0.5140000000000003,0.13000000000000003,0,0.6640000000000004,0.13000000000000003,1,1,1,1,1,74,44,7,-2.5951253108673935,74.0
3,250,0.6140000000000003,0.15000000000000005,0,0.7640000000000003,0.15000000000000005,0,0,1,0,0,103,69,5,0.07350140994126031,103.0
0,251,0.8,0.2200000000000001,0,0.95,0.2200000000000001,0,1,1,0,0,70,42,5,-1.311417538522604,70.0
1,251,0.6180000000000001,0.12300000000000028,6,0.7680000000000001,0.05,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,251,0.32400000000000034,0.1,8,0.4740000000000003,0.05,0,1,0,0,0,74,44,7,-2.5951253108673935,74.0
3,251,0.6180000000000003,0.15200000000000005,0,0.7680000000000003,0.15200000000000005,0,1,0,0,0,103,69,5,0.07350140994126031,103.0
0,252,0.8,0.22200000000000011,0,0.95,0.22200000000000011,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,252,0.6220000000000001,0.12500000000000028,5,0.7720000000000001,0.05,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,252,0.32800000000000035,0.10200000000000001,7,0.4780000000000003,0.05,0,1,1,0,0,74,44,7,-2.5951253108673935,74.0
3,252,0.6220000000000003,0.15400000000000005,0,0.7720000000000004,0.15400000000000005,0,1,0,0,0,103,69,5,0.07350140994126031,103.0
0,253,0.8,0.22400000000000012,0,0.95,0.22400000000000012,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,253,0.6260000000000001,0.12700000000000028,4,0.7760000000000001,0.05,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,253,0.33200000000000035,0.10400000000000001,6,0.4820000000000003,0.05,0,0,0,0,0,74,44,7,-2.5951253108673935,74.0
3,253,0.6260000000000003,0.15600000000000006,0,0.7760000000000004,0.15600000000000006,0,0,0,0,0,103,69,5,0.07350140994126031,103.0
0,254,0.8,0.22600000000000012,0,0.95,0.22600000000000012,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,254,0.6300000000000001,0.12900000000000028,3,0.7800000000000001,0.05,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,254,0.33600000000000035,0.10600000000000001,5,0.4860000000000003,0.05,0,1,0,0,0,74,44,7,-2.5951253108673935,74.0
3,254,0.6300000000000003,0.15800000000000006,0,0.7800000000000004,0.15800000000000006,0,1,0,0,0,103,69,5,0.07350140994126031,103.0
0,255,0.8,0.22800000000000012,0,0.95,0.22800000000000012,0,0,0,0,0,70,42,5,-1.311417538522604,70.0
1,255,0.6340000000000001,0.13100000000000028,2,0.7840000000000001,0.05,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,255,0.34000000000000036,0.10800000000000001,4,0.4900000000000003,0.05,0,0,0,0,0,74,44,7,-2.5951253108673935,74.0
3,255,0.6340000000000003,0.16000000000000006,0,0.7840000000000004,0.16000000000000006,0,1,0,0,0,103,69,5,0.07350140994126031,103.0
0,256,0.8,0.23000000000000012,0,0.95,0.23000000000000012,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,256,0.6380000000000001,0.13300000000000028,1,0.7880000000000001,0.05,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,256,0.34400000000000036,0.11000000000000001,3,0.4940000000000003,0.05,1,0,0,1,0,75,44,7,-2.5951253108673935,75.0
3,256,0.6380000000000003,0.16200000000000006,0,0.7880000000000004,0.16200000000000006,0,1,0,0,0,103,69,5,0.07350140994126031,103.0
0,257,0.8,0.23200000000000012,0,0.8,0.23200000000000012,0,0,0,0,0,70,42,5,-1.311417538522604,70.0
1,257,0.6420000000000001,0.1350000000000003,0,0.6420000000000001,0.1350000000000003,0,0,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,257,0.35400000000000037,0.11200000000000002,2,0.35400000000000037,0.05,0,1,0,0,0,75,44,7,-2.5951253108673935,75.0
3,257,0.6420000000000003,0.16400000000000006,0,0.6420000000000003,0.16400000000000006,0,0,0,0,0,103,69,5,0.07350140994126031,103.0
0,258,0.8,0.23400000000000012,0,0.8,0.23400000000000012,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,258,0.6460000000000001,0.1370000000000003,0,0.6460000000000001,0.1370000000000003,0,0,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,258,0.3580000000000004,0.11400000000000002,1,0.3580000000000004,0.05,0,1,1,0,0,75,44,7,-2.5951253108673935,75.0
3,258,0.6460000000000004,0.16600000000000006,0,0.6460000000000004,0.16600000000000006,1,0,0,1,0,104,69,5,0.07350140994126031,104.0
0,259,0.8,0.23600000000000013,0,0.8,0.23600000000000013,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,259,0.6500000000000001,0.1390000000000003,0,0.6500000000000001,0.1390000000000003,0,1,1,0,0,135,103,4,2.510620599677924,112.45760415017931
2,259,0.3620000000000004,0.11600000000000002,0,0.3620000000000004,0.11600000000000002,0,0,0,0,0,75,44,7,-2.5951253108673935,75.0
3,259,0.6560000000000004,0.16800000000000007,0,0.6560000000000004,0.16800000000000007,1,1,0,1,0,105,70,5,0.1247947043288109,105.0
0,260,0.8,0.23800000000000013,0,0.8,0.23800000000000013,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,260,0.6540000000000001,0.1410000000000003,0,0.6540000000000001,0.1410000000000003,0,0,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,260,0.3660000000000004,0.11800000000000002,0,0.3660000000000004,0.11800000000000002,0,0,0,0,0,75,44,7,-2.5951253108673935,75.0
3,260,0.6660000000000004,0.17000000000000007,0,0.6660000000000004,0.17000000000000007,0,0,0,0,0,105,70,5,0.1247947043288109,105.0
0,261,0.8,0.24000000000000013,0,0.8,0.24000000000000013,0,0,0,0,0,70,42,5,-1.311417538522604,70.0
1,261,0.6580000000000001,0.1430000000000003,0,0.6580000000000001,0.1430000000000003,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,261,0.3700000000000004,0.12000000000000002,0,0.3700000000000004,0.12000000000000002,0,1,0,0,0,75,44,7,-2.5951253108673935,75.0
3,261,0.6700000000000004,0.17200000000000007,0,0.6700000000000004,0.17200000000000007,1,1,0,1,0,106,71,5,0.1760879987163615,106.0
0,262,0.8,0.24200000000000013,0,0.8,0.24200000000000013,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,262,0.6620000000000001,0.1450000000000003,0,0.6620000000000001,0.1450000000000003,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,262,0.3740000000000004,0.12200000000000003,0,0.3740000000000004,0.12200000000000003,1,0,1,1,0,76,44,7,-2.5951253108673935,76.0
3,262,0.6800000000000004,0.17400000000000007,0,0.6800000000000004,0.17400000000000007,1,1,0,1,0,107,72,5,0.22738129310391209,107.0
0,263,0.8,0.24400000000000013,0,0.8,0.24400000000000013,0,0,0,0,0,70,42,5,-1.311417538522604,70.0
1,263,0.6660000000000001,0.1470000000000003,0,0.6660000000000001,0.1470000000000003,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,263,0.3940000000000004,0.14900000000000002,0,0.3940000000000004,0.14900000000000002,0,0,0,0,0,76,44,7,-2.5951253108673935,76.0
3,263,0.6900000000000004,0.17600000000000007,0,0.6900000000000004,0.17600000000000007,0,0,0,0,0,107,72,5,0.22738129310391209,107.0
0,264,0.8,0.24600000000000014,0,0.8,0.24600000000000014,0,1,0,0,0,70,42,5,-1.311417538522604,70.0
1,264,0.6700000000000002,0.1490000000000003,0,0.6700000000000002,0.1490000000000003,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,264,0.3980000000000004,0.15100000000000002,0,0.3980000000000004,0.15100000000000002,0,0,0,0,0,76,44,7,-2.5951253108673935,76.0
3,264,0.6940000000000004,0.17800000000000007,0,0.6940000000000004,0.17800000000000007,0,1,0,0,0,107,72,5,0.22738129310391209,107.0
0,265,0.8,0.24800000000000014,0,0.8,0.24800000000000014,0,0,0,0,0,70,42,5,-1.311417538522604,70.0
1,265,0.6740000000000002,0.1510000000000003,0,0.6740000000000002,0.1510000000000003,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,265,0.4020000000000004,0.15300000000000002,0,0.4020000000000004,0.15300000000000002,0,0,1,0,0,76,44,7,-2.5951253108673935,76.0
3,265,0.6980000000000004,0.18000000000000008,0,0.6980000000000004,0.18000000000000008,0,1,0,0,0,107,72,5,0.22738129310391209,107.0
0,266,0.8,0.2500000000000001,0,0.8,0.2500000000000001,0,0,0,0,0,70,42,5,-1.311417538522604,70.0
1,266,0.6780000000000002,0.1530000000000003,0,0.6780000000000002,0.1530000000000003,0,1,0,0,0,135,103,4,2.510620599677924,112.45760415017931
2,266,0.4060000000000004,0.15500000000000003,0,0.4060000000000004,0.15500000000000003,0,1,0,0,0,76,44,7,-2.5951253108673935,76.0
3,266,0.7020000000000004,0.18200000000000008,0,0.7020000000000004,0.18200000000000008,1,1,0,1,0,108,73,5,0.2786745874914627,108.0
0,267,0.8,0.2520000000000001,0,0.8,0.2520000000000001,0,0,0,0,0,70,42,5,-1.311417538522604,70.0
1,267,0.6820000000000002,0.1550000000000003,0,0.6820000000000002,0.1550000000000003,0,1,1,0,0,135,103,4,2.510620599677924,112.45760415017931
2,267,0.4100000000000004,0.15700000000000003,0,0.4100000000000004,0.15700000000000003,1,1,0,1,0,77,45,7,-2.543832016479843,77.0
3,267,0.7120000000000004,0.18400000000000008,0,0.7120000000000004,0.18400000000000008,1,1,1,1,1,109,74,6,-0.3631792986809317,109.0
0,268,0.8,0.2540000000000001,0,0.8,0.2540000000000001,1,1,0,1,0,71,43,5,-1.2601242441350533,71.0
1,268,0.6860000000000002,0.1570000000000003,0,0.6860000000000002,0.1570000000000003,1,1,0,1,0,136,104,4,2.561913894065475,112.45760415017931
2,268,0.42000000000000043,0.15900000000000003,0,0.42000000000000043,0.15900000000000003,0,0,0,0,0,77,45,7,-2.543832016479843,77.0
3,268,0.5220000000000005,0.1,8,0.5220000000000005,0.05,0,0,0,0,0,109,74,6,-0.3631792986809317,109.0
0,269,0.8,0.2560000000000001,0,0.8,0.2560000000000001,1,1,0,1,0,72,44,5,-1.2088309497475032,72.0
1,269,0.6960000000000002,0.1590000000000003,0,0.6960000000000002,0.1590000000000003,0,1,0,0,0,136,104,4,2.561913894065475,112.45760415017931
2,269,0.42400000000000043,0.16100000000000003,0,0.42400000000000043,0.16100000000000003,0,0,0,0,0,77,45,7,-2.543832016479843,77.0
3,269,0.5260000000000005,0.10200000000000001,7,0.5260000000000005,0.05,0,1,1,0,0,109,74,6,-0.3631792986809317,109.0
0,270,0.8,0.2580000000000001,0,0.8,0.2580000000000001,0,1,0,0,0,72,44,5,-1.2088309497475032,72.0
1,270,0.7000000000000002,0.1610000000000003,0,0.7000000000000002,0.1610000000000003,1,1,0,1,0,137,105,4,2.6132071884530252,112.45760415017931
2,270,0.42800000000000044,0.16300000000000003,0,0.42800000000000044,0.16300000000000003,0,0,1,0,0,77,45,7,-2.543832016479843,77.0
3,270,0.5300000000000005,0.10400000000000001,6,0.5300000000000005,0.05,0,0,0,0,0,109,74,6,-0.3631792986809317,109.0
0,271,0.8,0.2600000000000001,0,0.8,0.2600000000000001,0,1,0,0,0,72,44,5,-1.2088309497475032,72.0
1,271,0.7100000000000002,0.1630000000000003,0,0.7100000000000002,0.1630000000000003,0,1,0,0,0,137,105,4,2.6132071884530252,112.45760415017931
2,271,0.43200000000000044,0.16500000000000004,0,0.43200000000000044,0.16500000000000004,0,1,0,0,0,77,45,7,-2.543832016479843,77.0
3,271,0.5340000000000005,0.10600000000000001,5,0.5340000000000005,0.05,0,0,0,0,0,109,74,6,-0.3631792986809317,109.0
0,272,0.8,0.2620000000000001,0,0.8,0.2620000000000001,0,1,0,0,0,72,44,5,-1.2088309497475032,72.0
1,272,0.7140000000000002,0.1650000000000003,0,0.7140000000000002,0.1650000000000003,0,1,0,0,0,137,105,4,2.6132071884530252,112.45760415017931
2,272,0.43600000000000044,0.16700000000000004,0,0.43600000000000044,0.16700000000000004,0,0,0,0,0,77,45,7,-2.543832016479843,77.0
3,272,0.5380000000000005,0.10800000000000001,4,0.5380000000000005,0.05,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,273,0.8,0.2640000000000001,0,0.8,0.2640000000000001,0,1,0,0,0,72,44,5,-1.2088309497475032,72.0
1,273,0.7180000000000002,0.16700000000000031,0,0.7180000000000002,0.16700000000000031,0,0,0,0,0,137,105,4,2.6132071884530252,112.45760415017931
2,273,0.44000000000000045,0.16900000000000004,0,0.44000000000000045,0.16900000000000004,1,0,0,1,0,78,45,7,-2.543832016479843,78.0
3,273,0.5420000000000005,0.11000000000000001,3,0.5420000000000005,0.05,0,0,0,0,0,109,74,6,-0.3631792986809317,109.0
0,274,0.8,0.2660000000000001,0,0.8,0.2660000000000001,1,1,0,1,0,73,45,5,-1.1575376553599526,73.0
1,274,0.7220000000000002,0.16900000000000032,0,0.7220000000000002,0.16900000000000032,0,1,0,0,0,137,105,4,2.6132071884530252,112.45760415017931
2,274,0.45000000000000046,0.17100000000000004,0,0.45000000000000046,0.17100000000000004,0,1,0,0,0,78,45,7,-2.543832016479843,78.0
3,274,0.5460000000000005,0.11200000000000002,2,0.5460000000000005,0.05,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,275,0.8,0.2680000000000001,0,0.8,0.2680000000000001,0,1,0,0,0,73,45,5,-1.1575376553599526,73.0
1,275,0.7260000000000002,0.17100000000000032,0,0.7260000000000002,0.17100000000000032,1,1,0,1,0,138,106,4,2.6645004828405754,112.45760415017931
2,275,0.45400000000000046,0.17300000000000004,0,0.45400000000000046,0.17300000000000004,0,1,0,0,0,78,45,7,-2.543832016479843,78.0
3,275,0.5500000000000005,0.11400000000000002,1,0.5500000000000005,0.05,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,276,0.8,0.27000000000000013,0,0.8,0.27000000000000013,1,1,0,1,0,74,46,5,-1.106244360972402,74.0
1,276,0.7360000000000002,0.17300000000000032,0,0.7360000000000002,0.17300000000000032,1,1,1,1,1,139,107,5,2.022646596668181,125.97101148414419
2,276,0.45800000000000046,0.17500000000000004,0,0.45800000000000046,0.17500000000000004,0,0,0,0,0,78,45,7,-2.543832016479843,78.0
3,276,0.5540000000000005,0.11600000000000002,0,0.5540000000000005,0.11600000000000002,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,277,0.8,0.27200000000000013,0,0.8,0.27200000000000013,0,1,0,0,0,74,46,5,-1.106244360972402,74.0
1,277,0.5460000000000003,0.1,8,0.5460000000000003,0.05,0,1,0,0,0,139,107,5,2.022646596668181,125.97101148414419
2,277,0.46200000000000047,0.17700000000000005,0,0.46200000000000047,0.17700000000000005,1,0,0,1,0,79,45,7,-2.543832016479843,79.0
3,277,0.5580000000000005,0.11800000000000002,0,0.5580000000000005,0.11800000000000002,0,0,0,0,0,109,74,6,-0.3631792986809317,109.0
0,278,0.8,0.27400000000000013,0,0.8,0.27400000000000013,1,1,0,1,0,75,47,5,-1.0549510665848514,75.0
1,278,0.5500000000000003,0.10200000000000001,7,0.5500000000000003,0.05,0,0,0,0,0,139,107,5,2.022646596668181,125.97101148414419
2,278,0.4720000000000005,0.17900000000000005,0,0.4720000000000005,0.17900000000000005,0,1,0,0,0,79,45,7,-2.543832016479843,79.0
3,278,0.5620000000000005,0.12000000000000002,0,0.5620000000000005,0.12000000000000002,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,279,0.8,0.27600000000000013,0,0.8,0.27600000000000013,1,0,1,1,0,76,47,5,-1.0549510665848514,76.0
1,279,0.5540000000000003,0.10400000000000001,6,0.5540000000000003,0.05,0,0,0,0,0,139,107,5,2.022646596668181,125.97101148414419
2,279,0.4760000000000005,0.18100000000000005,0,0.4760000000000005,0.18100000000000005,0,0,0,0,0,79,45,7,-2.543832016479843,79.0
3,279,0.5660000000000005,0.12200000000000003,0,0.5660000000000005,0.12200000000000003,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,280,0.8,0.30300000000000016,0,0.8,0.30300000000000016,0,1,0,0,0,76,47,5,-1.0549510665848514,76.0
1,280,0.5580000000000003,0.10600000000000001,5,0.5580000000000003,0.05,0,1,0,0,0,139,107,5,2.022646596668181,125.97101148414419
2,280,0.4800000000000005,0.18300000000000005,0,0.4800000000000005,0.18300000000000005,0,1,0,0,0,79,45,7,-2.543832016479843,79.0
3,280,0.5700000000000005,0.12400000000000003,0,0.5700000000000005,0.12400000000000003,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,281,0.8,0.30500000000000016,0,0.8,0.30500000000000016,1,1,0,1,0,77,48,5,-1.0036577721973008,77.0
1,281,0.5620000000000003,0.10800000000000001,4,0.5620000000000003,0.05,0,1,0,0,0,139,107,5,2.022646596668181,125.97101148414419
2,281,0.4840000000000005,0.18500000000000005,0,0.4840000000000005,0.18500000000000005,0,0,0,0,0,79,45,7,-2.543832016479843,79.0
3,281,0.5740000000000005,0.12600000000000003,0,0.5740000000000005,0.12600000000000003,0,0,0,0,0,109,74,6,-0.3631792986809317,109.0
0,282,0.8,0.30700000000000016,0,0.8,0.30700000000000016,1,1,0,1,0,78,49,5,-0.9523644778097502,78.0
1,282,0.5660000000000003,0.11000000000000001,3,0.5660000000000003,0.05,0,1,0,0,0,139,107,5,2.022646596668181,125.97101148414419
2,282,0.4880000000000005,0.18700000000000006,0,0.4880000000000005,0.18700000000000006,0,1,0,0,0,79,45,7,-2.543832016479843,79.0
3,282,0.5780000000000005,0.12800000000000003,0,0.5780000000000005,0.12800000000000003,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,283,0.8,0.30900000000000016,0,0.8,0.30900000000000016,0,1,0,0,0,78,49,5,-0.9523644778097502,78.0
1,283,0.5700000000000003,0.11200000000000002,2,0.5700000000000003,0.05,0,1,0,0,0,139,107,5,2.022646596668181,125.97101148414419
2,283,0.4920000000000005,0.18900000000000006,0,0.4920000000000005,0.18900000000000006,0,1,0,0,0,79,45,7,-2.543832016479843,79.0
3,283,0.5820000000000005,0.13000000000000003,0,0.5820000000000005,0.13000000000000003,0,0,1,0,0,109,74,6,-0.3631792986809317,109.0
0,284,0.8,0.31100000000000017,0,0.8,0.31100000000000017,0,1,0,0,0,78,49,5,-0.9523644778097502,78.0
1,284,0.5740000000000003,0.11400000000000002,1,0.5740000000000003,0.05,0,1,0,0,0,139,107,5,2.022646596668181,125.97101148414419
2,284,0.4960000000000005,0.19100000000000006,0,0.4960000000000005,0.19100000000000006,0,0,0,0,0,79,45,7,-2.543832016479843,79.0
3,284,0.5860000000000005,0.13200000000000003,0,0.5860000000000005,0.13200000000000003,0,0,0,0,0,109,74,6,-0.3631792986809317,109.0
0,285,0.8,0.31300000000000017,0,0.8,0.31300000000000017,1,0,0,1,0,79,49,5,-0.9523644778097502,79.0
1,285,0.5780000000000003,0.11600000000000002,0,0.5780000000000003,0.11600000000000002,1,0,0,1,0,140,107,5,2.022646596668181,125.97101148414419
2,285,0.5000000000000004,0.19300000000000006,0,0.5000000000000004,0.19300000000000006,1,0,0,1,0,80,45,7,-2.543832016479843,80.0
3,285,0.5900000000000005,0.13400000000000004,0,0.5900000000000005,0.13400000000000004,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,286,0.8,0.31500000000000017,0,0.8,0.31500000000000017,0,1,0,0,0,79,49,5,-0.9523644778097502,79.0
1,286,0.5880000000000003,0.11800000000000002,0,0.5880000000000003,0.11800000000000002,0,0,0,0,0,140,107,5,2.022646596668181,125.97101148414419
2,286,0.5100000000000005,0.19500000000000006,0,0.5100000000000005,0.19500000000000006,1,1,0,1,0,81,46,7,-2.4925387220922923,81.0
3,286,0.5940000000000005,0.13600000000000004,0,0.5940000000000005,0.13600000000000004,0,0,0,0,0,109,74,6,-0.3631792986809317,109.0
0,287,0.8,0.31700000000000017,0,0.8,0.31700000000000017,1,1,0,1,0,80,50,5,-0.9010711834221996,80.0
1,287,0.5920000000000003,0.12000000000000002,0,0.5920000000000003,0.12000000000000002,0,0,0,0,0,140,107,5,2.022646596668181,125.97101148414419
2,287,0.5200000000000005,0.19700000000000006,0,0.5200000000000005,0.19700000000000006,1,0,0,1,0,82,46,7,-2.4925387220922923,82.0
3,287,0.5980000000000005,0.13800000000000004,0,0.5980000000000005,0.13800000000000004,0,1,0,0,0,109,74,6,-0.3631792986809317,109.0
0,288,0.8,0.3190000000000002,0,0.8,0.3190000000000002,1,1,0,1,0,81,51,5,-0.849777889034649,81.0
1,288,0.5960000000000003,0.12200000000000003,0,0.5960000000000003,0.12200000000000003,0,1,1,0,0,140,107,5,2.022646596668181,125.97101148414419
2,288,0.5300000000000005,0.19900000000000007,0,0.5300000000000005,0.19900000000000007,0,0,0,0,0,82,46,7,-2.4925387220922923,82.0
