record_index,accepted,force_error_eV_A,spread_eV_A,accepted_violation,updated_after_record,qhat,qhat_state,bound_eV_A,bound_eV_A_state
268,1,0.02217121599619843,0.003514836334561248,0,0,30.91302875293504,0,0.1395672654250877,0
269,1,0.015622227139613889,0.0032441447806055,0,0,30.91302875293504,0,0.131199369634477,0
270,1,0.007907659647618937,0.0034647553274781643,0,0,30.91302875293504,0,0.1380191098131524,0
271,1,0.006960427167458347,0.003969523813630413,0,0,30.91302875293504,0,0.15362303253915235,0
272,1,0.01978078941717245,0.004539186634262541,0,0,30.91302875293504,0,0.1712330356928314,0
273,1,0.030947286252784343,0.00499875235820256,0,0,30.91302875293504,0,0.18543960413085261,0
274,1,0.03923851674089119,0.005249414729104569,0,0,30.91302875293504,0,0.1931883372098253,0
275,1,0.046701393338449616,0.00549198658563849,0,0,30.91302875293504,0,0.20068696798551122,0
276,1,0.052675472733541326,0.0056383286018487225,0,0,30.91302875293504,0,0.20521084294038064,0
277,1,0.055561755133296316,0.005520768260024302,0,0,30.91302875293504,0,0.20157669671335746,0
278,1,0.05573781667769097,0.005164713177725811,0,0,30.91302875293504,0,0.19056995571663554,0
279,1,0.054342050141466314,0.004641348359107252,0,0,30.91302875293504,0,0.1743911640304054,0
280,1,0.05316907386044713,0.004076178091896519,0,0,30.91302875293504,0,0.15692003930981602,0
281,1,0.05547275653883565,0.004327624247602397,0,0,30.91302875293504,0,0.16469300155096683,0
282,1,0.058500359346740395,0.005004861054589008,0,0,30.91302875293504,0,0.18562844243788984,0
283,1,0.05895617405603968,0.005414464896971587,0,0,30.91302875293504,0,0.19829053779477518,0
284,1,0.05650834430698703,0.005478027816719455,0,0,30.91302875293504,0,0.20025546016056153,0
285,1,0.052468815154693295,0.005164728481812435,0,0,30.91302875293504,0,0.19057042881230538,0
286,1,0.04524783161457979,0.004500622255022476,0,0,30.91302875293504,0,0.17004089392854418,0
287,1,0.03588819436791047,0.0035795166248721484,0,0,30.91302875293504,0,0.14156672909921675,0
288,1,0.029172295948715277,0.0037397974891592418,0,0,30.91302875293504,0,0.14652149606546894,0
