anchor_index,elapsed_fs,path_length_A,bound_eV_A
415,0.5,0.0336548375798827,0.12075691619057793
416,0.5,0.03210516097909388,0.10753388546771717
417,0.5,0.030982355324355337,0.08583523505536064
417,1.0,0.0614994356289423,0.11886609759754743
418,0.5,0.030484542744876657,0.07812656022015643
418,1.0,0.061079639568586475,0.11124186573308112
419,0.5,0.030566855511180973,0.06974463827109476
419,1.0,0.06153508262478426,0.10075456604154831
420,0.5,0.03095317608857408,0.058699775738975404
420,1.0,0.062218147485064046,0.08284156238335819
420,1.5,0.09338530369595886,0.10690781934593599
421,0.5,0.031247748801724623,0.058079332740258
421,1.0,0.062396597056034744,0.08213145289854587
421,1.5,0.09286323209413944,0.10565679036118544
422,0.5,0.03109160379066672,0.11928549952034903
423,0.5,0.030324090720027293,0.1431352215799256
424,0.5,0.029134813503182193,0.12958019201716642
425,0.5,0.02813232824887065,0.10275825431447522
426,0.5,0.028121311907456256,0.07926524961723701
426,1.0,0.05760755577258334,0.1279810172306471
427,0.5,0.029496289988550178,0.07543224898249139
427,1.0,0.06129980787946404,0.1279765063639838
428,0.5,0.031835996138853,0.05668789338817356
428,1.0,0.0660422627908121,0.08656573763222959
428,1.5,0.10194551271302676,0.11792583079720259
429,0.5,0.034263867654766786,0.06198038966912922
429,1.0,0.07022136563498166,0.08570472197723013
429,1.5,0.10687634823871764,0.10988924639873421
430,0.5,0.03651445557093385,0.07858842066180038
430,1.0,0.07216441979028501,0.10210984582817789
431,0.5,0.03570429653620127,0.10269790966908857
432,0.5,0.03462148173035313,0.09033391666059784
432,1.0,0.0682965790331713,0.14466092624914406
433,0.5,0.033676276701331276,0.08726685977562142
433,1.0,0.06685142823774559,0.14078732207490702
434,0.5,0.03317151361458556,0.08588305561105498
434,1.0,0.06635979492340557,0.12966559191605215
435,0.5,0.0331949008293228,0.09652045194327208
435,1.0,0.0667541234835267,0.14079234028099952
436,0.5,0.033580698914334454,0.0907101990840185
436,1.0,0.06753724839167455,0.12680783675520768
437,0.5,0.033970842212211035,0.09285398068042257
437,1.0,0.06732308467613518,0.1392518475585952
438,0.5,0.03220789246773888,0.08697528202118708
438,1.0,0.06315209391859303,0.13002321024133834
439,0.5,0.03033719139751257,0.0992075243200447
439,1.0,0.061114275057642886,0.14202296715288307
440,0.5,0.030777083660130312,0.09264269778119104
440,1.0,0.06286377161289439,0.12206175539301865
441,0.5,0.03354595523093227,0.08115996708104406
441,1.0,0.06815713303840691,0.11289363293743519
442,0.5,0.03496688647339047,0.06481595028369345
442,1.0,0.06970337147513483,0.10977712052007435
443,0.5,0.03413698065283367,0.11800379777856893
444,0.5,0.03355885006013279,0.11350694639697131
445,0.5,0.033321887597382305,0.10031940757779133
446,0.5,0.03359409545210088,0.0701701033805808
446,1.0,0.06791192236597934,0.1056669346749184
447,0.5,0.034322536806708985,0.06596860489448284
447,1.0,0.06958482217835035,0.10244234194173574
448,0.5,0.035247164699374396,0.06272806499252087
448,1.0,0.07128756993014312,0.09680622073422673
448,1.5,0.10760574125420357,0.1311470193659431
449,0.5,0.03599107771653767,0.07865128612346217
449,1.0,0.07226194207237084,0.13295446550679807
450,0.5,0.036184774924403834,0.12735413437034063
451,0.5,0.03559499583757517,0.1466929684204267
452,0.5,0.034245591330558614,0.1330075954959617
453,0.5,0.0324951814866158,0.09684863987532905
453,1.0,0.06349980360913689,0.14637572780151767
454,0.5,0.0390362138417165,0.11796352428075452
455,0.5,0.038206925817511006,0.09205009608332188
455,1.0,0.07306593262268442,0.15608995269445233
460,0.5,0.03896229868490166,0.17309225567603131
461,0.5,0.040465433560137105,0.15482404453338983
462,0.5,0.039474641963126965,0.16130126207082607
463,0.5,0.03654515589374666,0.13054202419598915
464,0.5,0.032633542061063156,0.08691401471994804
464,1.0,0.06161492152073044,0.14910682998952562
465,0.5,0.02897656361678501,0.08878527848519138
465,1.0,0.05592654664808347,0.14661880288717433
466,0.5,0.026949717578689407,0.08365635191611817
466,1.0,0.054426060477194435,0.1426194223437503
467,0.5,0.027470978527820645,0.06279293236542352
467,1.0,0.05772983200991451,0.10669636588309461
468,0.5,0.030237386746784573,0.040182302520154575
468,1.0,0.06425391815082411,0.06258611935708092
468,1.5,0.10163530725250204,0.08720608382660391
468,2.0,0.14087832340239792,0.11305214483464672
469,0.5,0.033987168703919116,0.048212402744147495
469,1.0,0.07134082154685856,0.0822985926615457
469,1.5,0.110561962098815,0.11808891419320965
470,0.5,0.03733094115361855,0.05660230670372937
470,1.0,0.07653283760957094,0.09798977029233408
470,1.5,0.11533265596752654,0.13895273929916988
471,0.5,0.03912772591503632,0.11180070735523295
472,0.5,0.03861237395398106,0.13704468575975146
473,0.5,0.03567112054977554,0.10762241070040592
474,0.5,0.03138157559998172,0.13959662358352462
475,0.5,0.028420147006359385,0.1769391598802422
477,0.5,0.03368332544165186,0.188926220049007
478,0.5,0.03805500333275488,0.1340014206364312
479,0.5,0.04052669700012611,0.12440120963913359
480,0.5,0.040489741189237705,0.1622114232646969
481,0.5,0.03823336539177361,0.14772383819376173
482,0.5,0.034541779224896006,0.11622438859899102
483,0.5,0.03052884876311358,0.11991929423306269
484,0.5,0.02757154962614077,0.12266456947317264
485,0.5,0.02694894153624859,0.10150128267629147
486,0.5,0.02895763064217709,0.06897691778620213
486,1.0,0.06152016030597539,0.09514212018975315
486,1.5,0.09776803186264471,0.12426863172833924
487,0.5,0.0326032859566834,0.08007405819037428
487,1.0,0.0689051742103681,0.11403312907939829
488,0.5,0.03640311941275693,0.11384700697511395
489,0.5,0.03902242845619324,0.11197086350457276
490,0.5,0.039453851659495796,0.12948408021165697
491,0.5,0.037225714142390356,0.12837132731175482
492,0.5,0.03288731022239683,0.1779830561916076
497,0.5,0.03874404330166482,0.15603785834980538
498,0.5,0.03945463711401607,0.12004936796423814
499,0.5,0.0378520055970626,0.1519773281895192
500,0.5,0.03465305413939782,0.14124849312517793
501,0.5,0.030942778867849945,0.12306775551825823
502,0.5,0.02806831117377819,0.11288264342450874
